phase,dataset,seed,rounds,num_clients,clients_per_round,attack,defense,non_iid,alpha,malicious_ratio,ablation,batch_size,max_train_samples,max_test_samples,run_id,output_dir,expected_csv,distribution,completed_rounds,complete,csv_exists,config_exists,ledger_exists,final_accuracy,best_accuracy,final_f1,mean_f1,final_fpr,mean_fpr,mean_runtime_sec,final_ledger_bytes
main,fashion_mnist,44,30,20,10,model_scaling,trustfl_chain,True,0.1,0.2,full,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.1_mr0.2_full_seed44,results\reduced_matrix\main\fashion_mnist\alpha0.1\model_scaling,results\reduced_matrix\main\fashion_mnist\alpha0.1\model_scaling\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.1_mr0.2_full_seed44.csv,alpha_0.1,30,True,True,True,True,0.5835,0.7155,0.8,0.7926190476190478,0.125,0.10685185185185182,1.1206951856613159,55047
ratio,fashion_mnist,42,30,20,10,model_scaling,trustfl_chain,True,0.5,0.1,full,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.1_full_seed42,results\reduced_matrix\ratio\fashion_mnist\mr0.1,results\reduced_matrix\ratio\fashion_mnist\mr0.1\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.1_full_seed42.csv,alpha_0.5,30,True,True,True,True,0.698,0.735,1.0,0.7455555555555555,0.0,0.09666666666666666,1.107438818613688,55289
ratio,fashion_mnist,42,30,20,10,model_scaling,cosine,True,0.5,0.1,full,64,10000,2000,fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.1_full_seed42,results\reduced_matrix\ratio\fashion_mnist\mr0.1,results\reduced_matrix\ratio\fashion_mnist\mr0.1\fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.1_full_seed42.csv,alpha_0.5,30,True,True,True,True,0.5005,0.6775,0.0,0.0,0.0,0.0,1.0229072173436482,49723
ratio,fashion_mnist,42,30,20,10,model_scaling,trimmed_mean,True,0.5,0.1,full,64,10000,2000,fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.1_full_seed42,results\reduced_matrix\ratio\fashion_mnist\mr0.1,results\reduced_matrix\ratio\fashion_mnist\mr0.1\fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.1_full_seed42.csv,alpha_0.5,30,True,True,True,True,0.692,0.7185,0.0,0.0,0.0,0.0,1.0536871035893758,49723
ratio,fashion_mnist,42,30,20,10,model_scaling,trustfl_chain,True,0.5,0.3,full,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.3_full_seed42,results\reduced_matrix\ratio\fashion_mnist\mr0.3,results\reduced_matrix\ratio\fashion_mnist\mr0.3\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.3_full_seed42.csv,alpha_0.5,30,True,True,True,True,0.7115,0.733,0.8571428571428571,0.7171428571428573,0.0,0.16501322751322747,1.4026878833770753,54839
ratio,fashion_mnist,42,30,20,10,model_scaling,cosine,True,0.5,0.3,full,64,10000,2000,fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.3_full_seed42,results\reduced_matrix\ratio\fashion_mnist\mr0.3,results\reduced_matrix\ratio\fashion_mnist\mr0.3\fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.3_full_seed42.csv,alpha_0.5,30,True,True,True,True,0.5435,0.656,0.0,0.0,0.0,0.0,1.4298364718755086,49723
ratio,fashion_mnist,42,30,20,10,model_scaling,trimmed_mean,True,0.5,0.3,full,64,10000,2000,fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.3_full_seed42,results\reduced_matrix\ratio\fashion_mnist\mr0.3,results\reduced_matrix\ratio\fashion_mnist\mr0.3\fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.3_full_seed42.csv,alpha_0.5,30,True,True,True,True,0.6625,0.691,0.0,0.0,0.0,0.0,1.0485032717386882,49723
ratio,fashion_mnist,42,30,20,10,model_scaling,trustfl_chain,True,0.5,0.4,full,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.4_full_seed42,results\reduced_matrix\ratio\fashion_mnist\mr0.4,results\reduced_matrix\ratio\fashion_mnist\mr0.4\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.4_full_seed42.csv,alpha_0.5,30,True,True,True,True,0.609,0.7215,0.4444444444444445,0.5791943241943242,0.4,0.3352380952380952,1.111094625790914,54971
ratio,fashion_mnist,42,30,20,10,model_scaling,cosine,True,0.5,0.4,full,64,10000,2000,fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.4_full_seed42,results\reduced_matrix\ratio\fashion_mnist\mr0.4,results\reduced_matrix\ratio\fashion_mnist\mr0.4\fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.4_full_seed42.csv,alpha_0.5,30,True,True,True,True,0.4405,0.6085,0.0,0.0,0.0,0.0,1.0109295924504598,49721
ratio,fashion_mnist,42,30,20,10,model_scaling,trimmed_mean,True,0.5,0.4,full,64,10000,2000,fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.4_full_seed42,results\reduced_matrix\ratio\fashion_mnist\mr0.4,results\reduced_matrix\ratio\fashion_mnist\mr0.4\fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.4_full_seed42.csv,alpha_0.5,30,True,True,True,True,0.5435,0.704,0.0,0.0,0.0,0.0,0.9918330669403076,49723
ratio,fashion_mnist,43,30,20,10,model_scaling,trustfl_chain,True,0.5,0.1,full,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.1_full_seed43,results\reduced_matrix\ratio\fashion_mnist\mr0.1,results\reduced_matrix\ratio\fashion_mnist\mr0.1\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.1_full_seed43.csv,alpha_0.5,30,True,True,True,True,0.6955,0.7095,0.6666666666666666,0.6877777777777777,0.1111111111111111,0.11027777777777777,1.0864686727523805,55113
ratio,fashion_mnist,43,30,20,10,model_scaling,cosine,True,0.5,0.1,full,64,10000,2000,fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.1_full_seed43,results\reduced_matrix\ratio\fashion_mnist\mr0.1,results\reduced_matrix\ratio\fashion_mnist\mr0.1\fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.1_full_seed43.csv,alpha_0.5,30,True,True,True,True,0.4895,0.628,0.0,0.0,0.0,0.0,0.9960497140884399,49720
ratio,fashion_mnist,43,30,20,10,model_scaling,trimmed_mean,True,0.5,0.1,full,64,10000,2000,fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.1_full_seed43,results\reduced_matrix\ratio\fashion_mnist\mr0.1,results\reduced_matrix\ratio\fashion_mnist\mr0.1\fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.1_full_seed43.csv,alpha_0.5,30,True,True,True,True,0.673,0.724,0.0,0.0,0.0,0.0,1.008961311976115,49724
ratio,fashion_mnist,43,30,20,10,model_scaling,trustfl_chain,True,0.5,0.3,full,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.3_full_seed43,results\reduced_matrix\ratio\fashion_mnist\mr0.3,results\reduced_matrix\ratio\fashion_mnist\mr0.3\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.3_full_seed43.csv,alpha_0.5,30,True,True,True,True,0.684,0.7285,0.75,0.8148412698412699,0.1666666666666666,0.1286111111111111,1.1348496357599893,54474
ratio,fashion_mnist,43,30,20,10,model_scaling,cosine,True,0.5,0.3,full,64,10000,2000,fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.3_full_seed43,results\reduced_matrix\ratio\fashion_mnist\mr0.3,results\reduced_matrix\ratio\fashion_mnist\mr0.3\fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.3_full_seed43.csv,alpha_0.5,30,True,True,True,True,0.55,0.604,0.0,0.0,0.0,0.0,1.2320488611857097,49725
ratio,fashion_mnist,43,30,20,10,model_scaling,trimmed_mean,True,0.5,0.3,full,64,10000,2000,fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.3_full_seed43,results\reduced_matrix\ratio\fashion_mnist\mr0.3,results\reduced_matrix\ratio\fashion_mnist\mr0.3\fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.3_full_seed43.csv,alpha_0.5,30,True,True,True,True,0.666,0.7185,0.0,0.0,0.0,0.0,1.495908013979594,49727
ratio,fashion_mnist,43,30,20,10,model_scaling,trustfl_chain,True,0.5,0.4,full,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.4_full_seed43,results\reduced_matrix\ratio\fashion_mnist\mr0.4,results\reduced_matrix\ratio\fashion_mnist\mr0.4\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.4_full_seed43.csv,alpha_0.5,30,True,True,True,True,0.6415,0.7255,0.4444444444444445,0.6938720538720539,0.4,0.25626984126984126,1.5972312609354655,54808
ratio,fashion_mnist,43,30,20,10,model_scaling,cosine,True,0.5,0.4,full,64,10000,2000,fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.4_full_seed43,results\reduced_matrix\ratio\fashion_mnist\mr0.4,results\reduced_matrix\ratio\fashion_mnist\mr0.4\fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.4_full_seed43.csv,alpha_0.5,30,True,True,True,True,0.521,0.7125,0.0,0.0,0.0,0.0,1.4658104340235392,49726
ratio,fashion_mnist,43,30,20,10,model_scaling,trimmed_mean,True,0.5,0.4,full,64,10000,2000,fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.4_full_seed43,results\reduced_matrix\ratio\fashion_mnist\mr0.4,results\reduced_matrix\ratio\fashion_mnist\mr0.4\fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.4_full_seed43.csv,alpha_0.5,30,True,True,True,True,0.636,0.711,0.0,0.0,0.0,0.0,1.4716605345408122,49724
ratio,fashion_mnist,44,30,20,10,model_scaling,trustfl_chain,True,0.5,0.1,full,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.1_full_seed44,results\reduced_matrix\ratio\fashion_mnist\mr0.1,results\reduced_matrix\ratio\fashion_mnist\mr0.1\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.1_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.683,0.7195,0.6666666666666666,0.6688888888888889,0.1111111111111111,0.12398148148148147,1.6214711268742878,56172
ratio,fashion_mnist,44,30,20,10,model_scaling,cosine,True,0.5,0.1,full,64,10000,2000,fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.1_full_seed44,results\reduced_matrix\ratio\fashion_mnist\mr0.1,results\reduced_matrix\ratio\fashion_mnist\mr0.1\fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.1_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.511,0.6495,0.0,0.0,0.0,0.0,1.4933215697606406,49726
ratio,fashion_mnist,44,30,20,10,model_scaling,trimmed_mean,True,0.5,0.1,full,64,10000,2000,fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.1_full_seed44,results\reduced_matrix\ratio\fashion_mnist\mr0.1,results\reduced_matrix\ratio\fashion_mnist\mr0.1\fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.1_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.6695,0.719,0.0,0.0,0.0,0.0,1.5164498090744019,49727
ratio,fashion_mnist,44,30,20,10,model_scaling,trustfl_chain,True,0.5,0.3,full,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.3_full_seed44,results\reduced_matrix\ratio\fashion_mnist\mr0.3,results\reduced_matrix\ratio\fashion_mnist\mr0.3\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.3_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.719,0.7375,0.8,0.7465969215969217,0.125,0.15767195767195766,1.75314568678538,55286
ratio,fashion_mnist,44,30,20,10,model_scaling,cosine,True,0.5,0.3,full,64,10000,2000,fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.3_full_seed44,results\reduced_matrix\ratio\fashion_mnist\mr0.3,results\reduced_matrix\ratio\fashion_mnist\mr0.3\fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.3_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.6785,0.6785,0.0,0.0,0.0,0.0,1.6774441242218017,49730
ratio,fashion_mnist,44,30,20,10,model_scaling,trimmed_mean,True,0.5,0.3,full,64,10000,2000,fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.3_full_seed44,results\reduced_matrix\ratio\fashion_mnist\mr0.3,results\reduced_matrix\ratio\fashion_mnist\mr0.3\fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.3_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.709,0.719,0.0,0.0,0.0,0.0,1.5192996422449747,49725
ratio,fashion_mnist,44,30,20,10,model_scaling,trustfl_chain,True,0.5,0.4,full,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.4_full_seed44,results\reduced_matrix\ratio\fashion_mnist\mr0.4,results\reduced_matrix\ratio\fashion_mnist\mr0.4\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.4_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.6985,0.7425,0.8571428571428571,0.6660317460317462,0.1428571428571428,0.261984126984127,1.6254487037658691,55096
ratio,fashion_mnist,44,30,20,10,model_scaling,cosine,True,0.5,0.4,full,64,10000,2000,fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.4_full_seed44,results\reduced_matrix\ratio\fashion_mnist\mr0.4,results\reduced_matrix\ratio\fashion_mnist\mr0.4\fashion_mnist_cosine_model_scaling_noniid_a0.5_mr0.4_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.6205,0.69,0.0,0.0,0.0,0.0,1.6130961020787558,49728
ratio,fashion_mnist,44,30,20,10,model_scaling,trimmed_mean,True,0.5,0.4,full,64,10000,2000,fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.4_full_seed44,results\reduced_matrix\ratio\fashion_mnist\mr0.4,results\reduced_matrix\ratio\fashion_mnist\mr0.4\fashion_mnist_trimmed_mean_model_scaling_noniid_a0.5_mr0.4_full_seed44.csv,alpha_0.5,30,True,True,True,True,0.721,0.729,0.0,0.0,0.0,0.0,1.581894612312317,49731
ablation,fashion_mnist,42,30,20,10,model_scaling,trustfl_chain,True,0.5,0.2,no_reputation,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_no_reputation_seed42,results\reduced_matrix\ablation\fashion_mnist\no_reputation,results\reduced_matrix\ablation\fashion_mnist\no_reputation\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_no_reputation_seed42.csv,alpha_0.5,30,True,True,True,True,0.44,0.708,1.0,0.7818253968253969,0.0,0.09965608465608465,1.661159340540568,53019
ablation,fashion_mnist,42,30,20,10,model_scaling,trustfl_chain,True,0.5,0.2,no_temporal,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_no_temporal_seed42,results\reduced_matrix\ablation\fashion_mnist\no_temporal,results\reduced_matrix\ablation\fashion_mnist\no_temporal\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_no_temporal_seed42.csv,alpha_0.5,30,True,True,True,True,0.732,0.732,0.8,0.8178835978835981,0.125,0.09556878306878305,1.6353222608566285,54526
ablation,fashion_mnist,42,30,20,10,model_scaling,trustfl_chain,True,0.5,0.2,cosine_only,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_cosine_only_seed42,results\reduced_matrix\ablation\fashion_mnist\cosine_only,results\reduced_matrix\ablation\fashion_mnist\cosine_only\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_cosine_only_seed42.csv,alpha_0.5,30,True,True,True,True,0.391,0.678,0.0,0.10777777777777776,0.25,0.22260582010582006,1.511547064781189,52292
ablation,fashion_mnist,42,30,20,10,model_scaling,trustfl_chain,True,0.5,0.2,no_ledger,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_no_ledger_seed42,results\reduced_matrix\ablation\fashion_mnist\no_ledger,results\reduced_matrix\ablation\fashion_mnist\no_ledger\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_no_ledger_seed42.csv,alpha_0.5,30,True,True,True,True,0.7235,0.731,0.8,0.8104761904761906,0.125,0.09056878306878306,1.6797834157943725,0
ablation,fashion_mnist,43,30,20,10,model_scaling,trustfl_chain,True,0.5,0.2,no_reputation,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_no_reputation_seed43,results\reduced_matrix\ablation\fashion_mnist\no_reputation,results\reduced_matrix\ablation\fashion_mnist\no_reputation\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_no_reputation_seed43.csv,alpha_0.5,30,True,True,True,True,0.65,0.726,0.8571428571428571,0.7424603174603175,0.1428571428571428,0.1148148148148148,1.5926562150319417,53041
ablation,fashion_mnist,43,30,20,10,model_scaling,trustfl_chain,True,0.5,0.2,no_temporal,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_no_temporal_seed43,results\reduced_matrix\ablation\fashion_mnist\no_temporal,results\reduced_matrix\ablation\fashion_mnist\no_temporal\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_no_temporal_seed43.csv,alpha_0.5,30,True,True,True,True,0.713,0.713,0.6666666666666666,0.7476190476190475,0.4285714285714285,0.13458994708994707,1.6220454374949138,54716
ablation,fashion_mnist,43,30,20,10,model_scaling,trustfl_chain,True,0.5,0.2,cosine_only,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_cosine_only_seed43,results\reduced_matrix\ablation\fashion_mnist\cosine_only,results\reduced_matrix\ablation\fashion_mnist\cosine_only\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_cosine_only_seed43.csv,alpha_0.5,30,True,True,True,True,0.3545,0.6775,0.0,0.043333333333333335,0.2857142857142857,0.24117724867724863,1.5109644095102945,52030
ablation,fashion_mnist,43,30,20,10,model_scaling,trustfl_chain,True,0.5,0.2,no_ledger,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_no_ledger_seed43,results\reduced_matrix\ablation\fashion_mnist\no_ledger,results\reduced_matrix\ablation\fashion_mnist\no_ledger\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_no_ledger_seed43.csv,alpha_0.5,30,True,True,True,True,0.711,0.715,0.8571428571428571,0.7986507936507936,0.1428571428571428,0.0817195767195767,1.5954058408737182,0
ablation,fashion_mnist,44,30,20,10,model_scaling,trustfl_chain,True,0.5,0.2,no_reputation,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_no_reputation_seed44,results\reduced_matrix\ablation\fashion_mnist\no_reputation,results\reduced_matrix\ablation\fashion_mnist\no_reputation\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_no_reputation_seed44.csv,alpha_0.5,30,True,True,True,True,0.6875,0.706,0.8,0.7782539682539684,0.125,0.1250925925925926,1.6231291850407918,53019
ablation,fashion_mnist,44,30,20,10,model_scaling,trustfl_chain,True,0.5,0.2,no_temporal,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_no_temporal_seed44,results\reduced_matrix\ablation\fashion_mnist\no_temporal,results\reduced_matrix\ablation\fashion_mnist\no_temporal\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_no_temporal_seed44.csv,alpha_0.5,30,True,True,True,True,0.6955,0.724,0.8,0.8302380952380953,0.125,0.0985185185185185,1.6173617760340373,54575
ablation,fashion_mnist,44,30,20,10,model_scaling,trustfl_chain,True,0.5,0.2,cosine_only,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_cosine_only_seed44,results\reduced_matrix\ablation\fashion_mnist\cosine_only,results\reduced_matrix\ablation\fashion_mnist\cosine_only\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_cosine_only_seed44.csv,alpha_0.5,30,True,True,True,True,0.661,0.6885,0.5,0.10666666666666667,0.125,0.2222751322751323,1.5256928046544393,52364
ablation,fashion_mnist,44,30,20,10,model_scaling,trustfl_chain,True,0.5,0.2,no_ledger,64,10000,2000,fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_no_ledger_seed44,results\reduced_matrix\ablation\fashion_mnist\no_ledger,results\reduced_matrix\ablation\fashion_mnist\no_ledger\fashion_mnist_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_no_ledger_seed44.csv,alpha_0.5,30,True,True,True,True,0.6945,0.7265,0.8,0.7988095238095239,0.125,0.12589947089947087,1.6160555442174276,0
cifar_supplement,cifar10,42,20,20,10,gaussian_noise,fedavg,True,0.5,0.2,full,64,10000,2000,cifar10_fedavg_gaussian_noise_noniid_a0.5_mr0.2_full_seed42,results\reduced_matrix\cifar_supplement\gaussian_noise,results\reduced_matrix\cifar_supplement\gaussian_noise\cifar10_fedavg_gaussian_noise_noniid_a0.5_mr0.2_full_seed42.csv,alpha_0.5,20,True,True,True,True,0.092,0.1355,0.0,0.0,0.0,0.0,1.1860886216163635,33144
cifar_supplement,cifar10,42,20,20,10,gaussian_noise,trimmed_mean,True,0.5,0.2,full,64,10000,2000,cifar10_trimmed_mean_gaussian_noise_noniid_a0.5_mr0.2_full_seed42,results\reduced_matrix\cifar_supplement\gaussian_noise,results\reduced_matrix\cifar_supplement\gaussian_noise\cifar10_trimmed_mean_gaussian_noise_noniid_a0.5_mr0.2_full_seed42.csv,alpha_0.5,20,True,True,True,True,0.2325,0.2325,0.0,0.0,0.0,0.0,1.3099496483802795,33143
cifar_supplement,cifar10,42,20,20,10,gaussian_noise,cosine,True,0.5,0.2,full,64,10000,2000,cifar10_cosine_gaussian_noise_noniid_a0.5_mr0.2_full_seed42,results\reduced_matrix\cifar_supplement\gaussian_noise,results\reduced_matrix\cifar_supplement\gaussian_noise\cifar10_cosine_gaussian_noise_noniid_a0.5_mr0.2_full_seed42.csv,alpha_0.5,20,True,True,True,True,0.095,0.1155,0.0,0.0,0.0,0.0,1.2289100170135498,33145
cifar_supplement,cifar10,42,20,20,10,gaussian_noise,trustfl_chain,True,0.5,0.2,full,64,10000,2000,cifar10_trustfl_chain_gaussian_noise_noniid_a0.5_mr0.2_full_seed42,results\reduced_matrix\cifar_supplement\gaussian_noise,results\reduced_matrix\cifar_supplement\gaussian_noise\cifar10_trustfl_chain_gaussian_noise_noniid_a0.5_mr0.2_full_seed42.csv,alpha_0.5,20,True,True,True,True,0.3015,0.3015,0.8571428571428571,0.7736904761904763,0.1428571428571428,0.09892857142857142,1.5727158665657044,36298
cifar_supplement,cifar10,42,20,20,10,model_scaling,fedavg,True,0.5,0.2,full,64,10000,2000,cifar10_fedavg_model_scaling_noniid_a0.5_mr0.2_full_seed42,results\reduced_matrix\cifar_supplement\model_scaling,results\reduced_matrix\cifar_supplement\model_scaling\cifar10_fedavg_model_scaling_noniid_a0.5_mr0.2_full_seed42.csv,alpha_0.5,20,True,True,True,True,0.1225,0.212,0.0,0.0,0.0,0.0,1.6228283762931823,33143
cifar_supplement,cifar10,42,20,20,10,model_scaling,trimmed_mean,True,0.5,0.2,full,64,10000,2000,cifar10_trimmed_mean_model_scaling_noniid_a0.5_mr0.2_full_seed42,results\reduced_matrix\cifar_supplement\model_scaling,results\reduced_matrix\cifar_supplement\model_scaling\cifar10_trimmed_mean_model_scaling_noniid_a0.5_mr0.2_full_seed42.csv,alpha_0.5,20,True,True,True,True,0.185,0.1985,0.0,0.0,0.0,0.0,1.7991106033325195,33146
cifar_supplement,cifar10,42,20,20,10,model_scaling,cosine,True,0.5,0.2,full,64,10000,2000,cifar10_cosine_model_scaling_noniid_a0.5_mr0.2_full_seed42,results\reduced_matrix\cifar_supplement\model_scaling,results\reduced_matrix\cifar_supplement\model_scaling\cifar10_cosine_model_scaling_noniid_a0.5_mr0.2_full_seed42.csv,alpha_0.5,20,True,True,True,True,0.11,0.192,0.0,0.0,0.0,0.0,1.3926769614219665,33147
cifar_supplement,cifar10,42,20,20,10,model_scaling,trustfl_chain,True,0.5,0.2,full,64,10000,2000,cifar10_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_full_seed42,results\reduced_matrix\cifar_supplement\model_scaling,results\reduced_matrix\cifar_supplement\model_scaling\cifar10_trustfl_chain_model_scaling_noniid_a0.5_mr0.2_full_seed42.csv,alpha_0.5,20,True,True,True,True,0.236,0.236,0.7499999999999999,0.8186111111111112,0.2857142857142857,0.0863690476190476,1.510004723072052,36388
